ds,color,size,y_true,y_pred
2024-08-15,Siyah,S,5,8.054313387821926
2024-08-16,Siyah,S,6,7.785469201566224
2024-08-17,Siyah,S,14,13.324801485462304
2024-08-18,Siyah,S,7,13.479609352914121
2024-08-19,Siyah,S,0,9.337091738430829
2024-08-20,Siyah,S,20,9.353840920752177
2024-08-21,Siyah,S,15,9.144880027434187
2024-08-22,Siyah,S,16,8.056482021030352
2024-08-23,Siyah,S,4,7.787637834771376
2024-08-24,Siyah,S,17,13.32697011866277
2024-08-25,Siyah,S,19,13.48177798611064
2024-08-26,Siyah,S,12,9.339260371633168
2024-08-27,Siyah,S,9,9.356009553950198
2024-08-28,Siyah,S,8,9.14704866063613
2024-08-29,Siyah,S,1,8.058650654230501
2024-08-30,Siyah,S,7,7.789806467976527
2024-08-31,Siyah,S,17,13.329138751870186
2024-09-01,Siyah,S,12,13.483946619311093
2024-09-02,Siyah,S,12,9.34142900483551
2024-09-03,Siyah,S,9,9.595312713743628
2024-09-04,Siyah,S,5,9.38635182042606
2024-09-05,Siyah,S,7,8.297953814020701
2024-09-06,Siyah,S,12,8.029109627769406
2024-09-07,Siyah,S,22,13.568441911648115
2024-09-08,Siyah,S,15,13.723249779114031
2024-09-09,Siyah,S,14,9.580732164624287
2024-09-10,Siyah,S,9,9.597481346947003
2024-09-11,Siyah,S,5,9.151385927037953
2024-09-12,Siyah,S,12,8.062987920639072
2024-09-13,Siyah,S,8,7.794143734382175
2024-09-14,Siyah,S,0,13.333476018261997
2024-09-15,Siyah,S,9,13.488283885728364
2024-09-16,Siyah,S,8,9.34576627123295
2024-09-17,Siyah,S,10,9.362515453557737
2024-09-18,Siyah,S,8,9.15355456024254
2024-09-19,Siyah,S,8,8.065156553839937
2024-09-20,Siyah,S,7,7.796312367587328
2024-09-21,Siyah,S,0,13.335644651465937
2024-09-22,Siyah,S,17,13.49045251892488
2024-09-23,Siyah,S,6,9.347934904444168
2024-09-24,Siyah,S,6,9.364684086758526
2024-09-25,Siyah,S,13,9.15572319344345
2024-09-26,Siyah,S,3,8.06732518703937
2024-09-27,Siyah,S,8,7.804246064087508
2024-09-28,Siyah,S,5,13.343578347968382
2024-09-29,Siyah,S,13,13.498386215420362
2024-09-30,Siyah,S,15,9.355868600941536
2024-10-01,Siyah,S,10,9.3668527199619
2024-10-02,Siyah,S,11,9.15789182664436
2024-10-03,Siyah,S,4,8.06949382024023
2024-10-04,Siyah,S,0,7.8006496339821645
2024-10-05,Siyah,S,9,13.33998191788077
2024-10-06,Siyah,S,2,13.494789785321851
2024-10-07,Siyah,S,11,9.35227217084161
2024-10-08,Siyah,S,11,9.369021353165273
2024-10-09,Siyah,S,9,9.160060459848946
2024-10-10,Siyah,S,11,8.071662453440378
2024-10-11,Siyah,S,4,7.802818267184989
2024-10-12,Siyah,S,17,13.342150551065167
2024-10-13,Siyah,S,4,13.496958418522302
2024-10-14,Siyah,S,8,9.354440804043948
2024-10-15,Siyah,S,11,9.371189986363296
2024-10-16,Siyah,S,11,9.162229093049858
2024-10-17,Siyah,S,14,8.073831086641242
2024-10-18,Siyah,S,2,7.804986900392468
2024-10-19,Siyah,S,8,13.34431918426563
2024-10-20,Siyah,S,12,13.499127051735185
2024-10-21,Siyah,S,12,9.35660943724267
2024-10-22,Siyah,S,9,9.373358619566668
2024-10-23,Siyah,S,10,9.164397726251805
2024-10-24,Siyah,S,11,8.075999719841391
2024-10-25,Siyah,S,16,7.807155533595294
2024-10-26,Siyah,S,0,13.346487817473045
2024-10-27,Siyah,S,3,13.501295684935638
2024-10-28,Siyah,S,6,9.358778070445009
2024-10-29,Siyah,S,14,9.375527252770041
2024-10-30,Siyah,S,0,9.166566359451677
2024-10-31,Siyah,S,14,8.078168353049817
2024-11-01,Siyah,S,15,7.809324166800444
2024-11-02,Siyah,S,18,13.348656450680464
2024-11-03,Siyah,S,13,13.503464318132156
2024-11-04,Siyah,S,9,9.36094670364373
2024-11-05,Siyah,S,12,9.37769588596548
2024-11-06,Siyah,S,15,9.40586951924368
2024-11-07,Siyah,S,5,8.317471512840019
2024-11-08,Siyah,S,3,8.048627326580185
2024-11-09,Siyah,S,12,13.587959610474456
2024-11-10,Siyah,S,2,13.511398014631572
2024-11-11,Siyah,S,3,9.368880400149978
2024-11-12,Siyah,S,9,9.385629582466466
2024-11-13,Siyah,S,12,9.176668689150599
2024-11-14,Siyah,S,6,8.088270682745856
2024-11-15,Siyah,S,5,7.81942649649031
2024-11-16,Siyah,S,14,13.352993717075753
2024-11-17,Siyah,S,10,13.50780158453306
2024-11-18,Siyah,S,9,9.833787959938753
2024-11-19,Siyah,S,9,9.850537142257311
2024-11-20,Siyah,S,7,9.641576248941563
2024-11-21,Siyah,S,11,8.553178242535344
2024-11-22,Siyah,S,7,8.284334056285518
2024-11-23,Siyah,S,10,13.355162350276215
2024-11-24,Siyah,S,19,13.509970217729578
2024-11-25,Siyah,S,13,9.36745260325239
2024-11-26,Siyah,S,0,9.3842017855756
2024-11-27,Siyah,S,9,9.175240892262105
2024-11-28,Siyah,S,11,8.086842885851123
2024-11-29,Siyah,S,16,7.8179986996055835
2024-11-30,Siyah,S,11,13.357330983483632
2024-12-01,Siyah,S,6,13.51213885093003
2024-12-02,Siyah,S,10,9.369621236463608
2024-12-03,Siyah,S,3,9.386370418778975
2024-12-04,Siyah,S,6,9.177409525461979
2024-12-05,Siyah,S,4,8.089011519058833
2024-12-06,Siyah,S,10,7.82016733280841
2024-12-07,Siyah,S,10,13.35949961668757
2024-12-08,Siyah,S,4,13.514307484138973
2024-12-09,Siyah,S,6,9.37178986966595
2024-12-10,Siyah,S,12,9.388539051982349
2024-12-11,Siyah,S,7,9.179578158663926
2024-12-12,Siyah,S,9,8.091180152259696
2024-12-13,Siyah,S,3,7.822335965998096
2024-12-14,Siyah,S,17,13.361668249891508
2024-12-15,Siyah,S,9,13.516476117343366
2024-12-16,Siyah,S,6,9.373958502861049
2024-12-17,Siyah,S,0,9.390707685183138
2024-12-18,Siyah,S,9,9.181746791864835
2024-12-19,Siyah,S,7,8.09911384875559
2024-12-20,Siyah,S,6,7.830269662495949
2024-12-21,Siyah,S,15,13.369601946390476
2024-12-22,Siyah,S,26,13.524409813838847
2024-12-23,Siyah,S,4,9.381892199358418
2024-12-24,Siyah,S,8,9.398641381676189
2024-12-25,Siyah,S,7,9.183915425065745
2024-12-26,Siyah,S,10,8.095517418659991
2024-12-27,Siyah,S,9,7.826673232408398
2024-12-28,Siyah,S,6,13.366005516302863
2024-12-29,Siyah,S,13,13.520813383756701
2024-12-30,Siyah,S,7,9.37829576926573
2024-12-31,Siyah,S,7,9.39504495158195
2024-01-01,Siyah,XL,1,8.14026939753288
2024-01-02,Siyah,XL,3,9.851993666194462
2024-01-03,Siyah,XL,14,8.789221112599307
2024-01-04,Siyah,XL,0,8.058313410944658
2024-01-05,Siyah,XL,5,8.964263969066018
2024-01-06,Siyah,XL,23,12.013466635539226
2024-01-07,Siyah,XL,4,11.965861684734792
2024-01-08,Siyah,XL,6,8.138895401509938
2024-01-09,Siyah,XL,2,9.850619670168253
2024-01-10,Siyah,XL,9,8.787847116574962
2024-01-11,Siyah,XL,6,8.056939414920436
2024-01-12,Siyah,XL,14,8.962889973037631
2024-01-13,Siyah,XL,12,12.012092639505248
2024-01-14,Siyah,XL,9,11.964487688703048
2024-01-15,Siyah,XL,10,8.137521405481694
2024-01-16,Siyah,XL,6,9.849245674142047
2024-01-17,Siyah,XL,6,8.786473120544894
2024-01-18,Siyah,XL,10,8.05556541889181
2024-01-19,Siyah,XL,6,8.961515977009247
2024-01-20,Siyah,XL,19,12.010718643478553
2024-01-21,Siyah,XL,19,11.963113692678213
2024-01-22,Siyah,XL,4,8.13614740945345
2024-01-23,Siyah,XL,3,9.847871678116597
2024-01-24,Siyah,XL,6,8.785099124522743
2024-01-25,Siyah,XL,3,8.054191422867586
2024-01-26,Siyah,XL,3,8.960141980985929
2024-01-27,Siyah,XL,15,12.754014280435152
2024-01-28,Siyah,XL,7,12.70640932962976
2024-01-29,Siyah,XL,13,8.8794430464138
2024-01-30,Siyah,XL,6,10.59116731507444
2024-01-31,Siyah,XL,7,9.528394761478827
2024-02-01,Siyah,XL,7,8.797487059817211
2024-02-02,Siyah,XL,10,8.958767984962611
2024-02-03,Siyah,XL,14,12.007970651429893
2024-02-04,Siyah,XL,9,11.96036570062994
2024-02-05,Siyah,XL,10,8.618552833895407
2024-02-06,Siyah,XL,6,10.330277102556588
2024-02-07,Siyah,XL,3,9.267504548959973
2024-02-08,Siyah,XL,8,8.536596847301341
2024-02-09,Siyah,XL,9,9.442547405417343
2024-02-10,Siyah,XL,9,12.006596655407929
2024-02-11,Siyah,XL,2,11.958991704601651
2024-02-12,Siyah,XL,5,8.13202542137402
2024-02-13,Siyah,XL,6,9.843749690038734
2024-02-14,Siyah,XL,0,8.780977136438258
2024-02-15,Siyah,XL,0,8.050069434781072
2024-02-16,Siyah,XL,6,8.956019992897312
2024-02-17,Siyah,XL,4,12.005222659381234
2024-02-18,Siyah,XL,7,11.957617708573363
2024-02-19,Siyah,XL,10,8.130651425347274
2024-02-20,Siyah,XL,14,9.842375694007536
2024-02-21,Siyah,XL,7,8.77960314040819
2024-02-22,Siyah,XL,0,8.048695438756848
2024-02-23,Siyah,XL,8,8.954645996879059
2024-02-24,Siyah,XL,7,12.003848663354539
2024-02-25,Siyah,XL,5,11.956243712556834
2024-02-26,Siyah,XL,4,8.12927742931903
2024-02-27,Siyah,XL,12,9.84100169798209
2024-02-28,Siyah,XL,10,8.778229144388902
2024-02-29,Siyah,XL,16,8.047321442728222
2024-03-01,Siyah,XL,4,8.953272000850676
2024-03-02,Siyah,XL,5,12.002474667320561
2024-03-03,Siyah,XL,4,11.954869716528542
2024-03-04,Siyah,XL,16,8.127903433292285
2024-03-05,Siyah,XL,13,9.839627701955123
2024-03-06,Siyah,XL,9,8.776855148364554
2024-03-07,Siyah,XL,6,8.045947446703355
2024-03-08,Siyah,XL,16,8.951898004827356
2024-03-09,Siyah,XL,12,12.001100671298596
2024-03-10,Siyah,XL,14,11.9534957204968
2024-03-11,Siyah,XL,5,8.12652943726404
2024-03-12,Siyah,XL,4,9.838253705929676
2024-03-13,Siyah,XL,10,8.775481152334487
2024-03-14,Siyah,XL,8,8.044573450674731
2024-03-15,Siyah,XL,0,8.950524008798972
2024-03-16,Siyah,XL,3,11.999726675267173
2024-03-17,Siyah,XL,8,11.952121724471965
2024-03-18,Siyah,XL,10,8.125155441241098
2024-03-19,Siyah,XL,0,9.836879709903469
2024-03-20,Siyah,XL,0,8.774107156304417
2024-03-21,Siyah,XL,2,9.047385304125447
2024-03-22,Siyah,XL,17,9.953335862250592
2024-03-23,Siyah,XL,17,13.002538528712861
2024-03-24,Siyah,XL,11,12.954933577915162
2024-03-25,Siyah,XL,13,9.127967294687792
2024-03-26,Siyah,XL,6,9.83550571387802
2024-03-27,Siyah,XL,14,8.772733160277213
2024-03-28,Siyah,XL,16,8.041825458617483
2024-03-29,Siyah,XL,6,8.94777601673874
2024-03-30,Siyah,XL,25,11.9969786832065
2024-03-31,Siyah,XL,6,11.949373732408477
2024-04-01,Siyah,XL,10,8.8670770821694
2024-04-02,Siyah,XL,0,10.578801350829359
2024-04-03,Siyah,XL,11,9.51602879723549
2024-04-04,Siyah,XL,11,8.785121095576553
2024-04-05,Siyah,XL,10,8.946402020715421
2024-04-06,Siyah,XL,5,11.995604687184535
2024-04-07,Siyah,XL,10,11.947999736380188
2024-04-08,Siyah,XL,12,8.121033453156366
2024-04-09,Siyah,XL,10,9.832757721819858
2024-04-10,Siyah,XL,13,8.769985168227853
2024-04-11,Siyah,XL,13,8.039077466569037
2024-04-12,Siyah,XL,11,10.208730090658689
2024-04-13,Siyah,XL,13,13.257932757124426
2024-04-14,Siyah,XL,14,13.21032780632679
2024-04-15,Siyah,XL,5,9.383361523096207
2024-04-16,Siyah,XL,9,11.095085791760235
2024-04-17,Siyah,XL,6,10.03231323816437
2024-04-18,Siyah,XL,4,9.301405536506998
2024-04-19,Siyah,XL,15,8.943654028655189
2024-04-20,Siyah,XL,6,11.992856695131145
2024-04-21,Siyah,XL,18,11.94525174433537
2024-04-22,Siyah,XL,4,8.118285461102875
2024-04-23,Siyah,XL,1,9.830009729768202
2024-04-24,Siyah,XL,7,8.767237176170578
2024-04-25,Siyah,XL,7,8.036329474519944
2024-04-26,Siyah,XL,18,8.942280032626803
2024-04-27,Siyah,XL,18,11.991482699104452
2024-04-28,Siyah,XL,15,11.943877748303626
2024-04-29,Siyah,XL,4,8.116911465078434
2024-04-30,Siyah,XL,3,9.828635733737006
2024-05-01,Siyah,XL,3,8.765863180143372
2024-05-02,Siyah,XL,11,8.034955478486921
2024-05-03,Siyah,XL,4,8.94090603660855
2024-05-04,Siyah,XL,11,11.990108703082488
2024-05-05,Siyah,XL,11,11.942503752275337
2024-05-06,Siyah,XL,7,8.115537469051686
2024-05-07,Siyah,XL,15,9.827261737711556
2024-05-08,Siyah,XL,0,9.768675033591105
2024-05-09,Siyah,XL,6,9.037767331937633
2024-05-10,Siyah,XL,12,9.943717890055105
2024-05-11,Siyah,XL,3,12.992920556523448
2024-05-12,Siyah,XL,0,12.945315605721987
2024-05-13,Siyah,XL,11,9.118349322496885
2024-05-14,Siyah,XL,4,10.830073591159532
2024-05-15,Siyah,XL,16,9.767301037561035
2024-05-16,Siyah,XL,6,8.032207486433428
2024-05-17,Siyah,XL,22,10.201860110518368
2024-05-18,Siyah,XL,22,13.251062776993127
2024-05-19,Siyah,XL,19,13.203457826185346
2024-05-20,Siyah,XL,8,9.376491542961785
2024-05-21,Siyah,XL,2,11.088215811625727
2024-05-22,Siyah,XL,11,10.025443258030531
2024-05-23,Siyah,XL,10,9.294535556375788
2024-05-24,Siyah,XL,12,8.936784048533529
2024-05-25,Siyah,XL,16,11.985986714995121
2024-05-26,Siyah,XL,4,11.93838176420223
2024-05-27,Siyah,XL,12,8.111415480972257
2024-05-28,Siyah,XL,12,9.823139749633693
2024-05-29,Siyah,XL,0,8.760367196033876
2024-05-30,Siyah,XL,11,8.02945949438058
2024-05-31,Siyah,XL,4,8.935410052505146
2024-06-01,Siyah,XL,3,11.984612718973153
2024-06-02,Siyah,XL,27,11.937007768173942
2024-06-03,Siyah,XL,5,8.11004148494551
2024-06-04,Siyah,XL,24,9.821765753606728
2024-06-05,Siyah,XL,10,8.758993200009533
2024-06-06,Siyah,XL,12,8.028085498351956
2024-06-07,Siyah,XL,26,8.93403605646823
2024-06-08,Siyah,XL,22,11.983238722951192
2024-06-09,Siyah,XL,5,13.19933583810878
2024-06-10,Siyah,XL,7,9.372369554883852
2024-06-11,Siyah,XL,9,11.084093823547866
2024-06-12,Siyah,XL,5,10.021321269953965
2024-06-13,Siyah,XL,13,9.290413568289917
2024-06-14,Siyah,XL,14,8.932662060439847
2024-06-15,Siyah,XL,11,11.981864726919767
2024-06-16,Siyah,XL,7,13.197961842083947
2024-06-17,Siyah,XL,8,9.37099555885561
2024-06-18,Siyah,XL,18,11.08271982751667
2024-06-19,Siyah,XL,11,10.019947273926759
2024-06-20,Siyah,XL,9,9.289039572265695
2024-06-21,Siyah,XL,7,10.194990130383113
2024-06-22,Siyah,XL,10,13.244192796864388
2024-06-23,Siyah,XL,28,13.196587846063963
2024-06-24,Siyah,XL,18,8.105919496860778
2024-06-25,Siyah,XL,1,9.817643765524634
2024-06-26,Siyah,XL,0,9.240024628421752
2024-06-27,Siyah,XL,10,8.50911692675773
2024-06-28,Siyah,XL,3,9.415067484884855
2024-06-29,Siyah,XL,22,12.46427015135074
2024-06-30,Siyah,XL,19,12.416665200560734
2024-07-01,Siyah,XL,10,8.58969891732568
2024-07-02,Siyah,XL,8,10.301423185990073
2024-07-03,Siyah,XL,7,9.238650632391682
2024-07-04,Siyah,XL,13,8.022589514245617
2024-07-05,Siyah,XL,16,8.928540072369891
2024-07-06,Siyah,XL,26,11.97774273883713
2024-07-07,Siyah,XL,8,13.193839854003931
2024-07-08,Siyah,XL,22,9.366873570770878
2024-07-09,Siyah,XL,8,11.07859783943306
2024-07-10,Siyah,XL,10,10.015825285842277
2024-07-11,Siyah,XL,15,9.284917584183578
2024-07-12,Siyah,XL,12,8.927166076341507
2024-07-13,Siyah,XL,26,11.976368742810436
2024-07-14,Siyah,XL,7,11.9287637920056
2024-07-15,Siyah,XL,16,8.101797508782846
2024-07-16,Siyah,XL,14,9.813521777440268
2024-07-17,Siyah,XL,5,8.750749223845622
2024-07-18,Siyah,XL,7,8.019841522192769
2024-07-19,Siyah,XL,5,8.925792080323253
2024-07-20,Siyah,XL,19,11.974994746776455
2024-07-21,Siyah,XL,36,11.927389795980766
2024-07-22,Siyah,XL,15,8.100423512754602
2024-07-23,Siyah,XL,10,9.812147781414819
2024-07-24,Siyah,XL,20,8.749375227818415
2024-07-25,Siyah,XL,17,8.018467526168545
2024-07-26,Siyah,XL,9,8.924418084281275
2024-07-27,Siyah,XL,9,11.97362075074976
2024-07-28,Siyah,XL,26,11.926015799949022
2024-07-29,Siyah,XL,7,8.099049516727858
2024-07-30,Siyah,XL,15,9.81077378538861
2024-07-31,Siyah,XL,12,8.748001231796264
2024-08-01,Siyah,XL,8,8.017093530135522
2024-08-02,Siyah,XL,9,8.92304408826302
2024-08-03,Siyah,XL,18,11.972246754727795
2024-08-04,Siyah,XL,9,11.924641803920732
2024-08-05,Siyah,XL,10,8.097675520701111
2024-08-06,Siyah,XL,8,9.80939978936316
2024-08-07,Siyah,XL,14,8.746627235769058
2024-08-08,Siyah,XL,21,8.015719534111298
2024-08-09,Siyah,XL,15,8.921670092234638
2024-08-10,Siyah,XL,15,11.970872758701102
2024-08-11,Siyah,XL,19,11.923267807904203
2024-08-12,Siyah,XL,23,8.096301524675173
2024-08-13,Siyah,XL,15,9.808025793336197
2024-08-14,Siyah,XL,11,8.74525323973899
2024-08-15,Siyah,XL,28,8.014345538082674
2024-08-16,Siyah,XL,16,8.920296096197722
2024-08-17,Siyah,XL,9,11.969498762679137
2024-08-18,Siyah,XL,14,11.921893811875915
2024-08-19,Siyah,XL,12,8.094927528646927
2024-08-20,Siyah,XL,8,9.806651797310748
2024-08-21,Siyah,XL,16,8.743879243711783
2024-08-22,Siyah,XL,7,8.012971542057803
2024-08-23,Siyah,XL,11,8.918922100174404
2024-08-24,Siyah,XL,16,11.968124766647716
2024-08-25,Siyah,XL,0,11.92051981584417
2024-08-26,Siyah,XL,6,8.093553532620184
2024-08-27,Siyah,XL,7,9.805277801279551
2024-08-28,Siyah,XL,0,8.742505247681713
2024-08-29,Siyah,XL,11,8.011597546029183
2024-08-30,Siyah,XL,3,8.917548104151086
2024-08-31,Siyah,XL,5,11.966750770625747
2024-09-01,Siyah,XL,16,11.919145819815881
2024-09-02,Siyah,XL,11,8.092179536593436
2024-09-03,Siyah,XL,6,10.548573438236636
2024-09-04,Siyah,XL,19,9.485800884640662
2024-09-05,Siyah,XL,4,8.75489318298385
2024-09-06,Siyah,XL,14,9.660843741105994
2024-09-07,Siyah,XL,12,12.710046407575064
2024-09-08,Siyah,XL,18,12.662441456782645
2024-09-09,Siyah,XL,0,8.835475173548486
2024-09-10,Siyah,XL,18,10.547199442210431
2024-09-11,Siyah,XL,5,8.7397572556273
2024-09-12,Siyah,XL,9,8.00884955397569
2024-09-13,Siyah,XL,14,8.914800112094316
2024-09-14,Siyah,XL,13,11.964002778565074
2024-09-15,Siyah,XL,11,11.91639782777452
2024-09-16,Siyah,XL,14,8.08943154453695
2024-09-17,Siyah,XL,8,9.801155813201687
2024-09-18,Siyah,XL,14,8.73838325960515
2024-09-19,Siyah,XL,9,8.007475557951466
2024-09-20,Siyah,XL,4,8.913426116070998
2024-09-21,Siyah,XL,6,11.962628782538383
2024-09-22,Siyah,XL,16,11.915023831742774
2024-09-23,Siyah,XL,9,8.088057548514007
2024-09-24,Siyah,XL,10,9.79978181717624
2024-09-25,Siyah,XL,4,8.737009263577942
2024-09-26,Siyah,XL,7,8.006101561918442
2024-09-27,Siyah,XL,10,9.397205536539326
2024-09-28,Siyah,XL,3,12.446408203008062
2024-09-29,Siyah,XL,20,12.398803252206132
2024-09-30,Siyah,XL,8,8.571836968978907
2024-10-01,Siyah,XL,5,9.79840782115003
2024-10-02,Siyah,XL,14,8.735635267550734
2024-10-03,Siyah,XL,6,8.004727565894218
2024-10-04,Siyah,XL,10,8.910678124010765
2024-10-05,Siyah,XL,2,11.959880790494452
2024-10-06,Siyah,XL,10,11.91227583968274
2024-10-07,Siyah,XL,7,8.085309556457517
2024-10-08,Siyah,XL,12,9.797033825123826
2024-10-09,Siyah,XL,11,8.734261271528585
2024-10-10,Siyah,XL,5,8.003353569865595
2024-10-11,Siyah,XL,7,8.90930412798238
2024-10-12,Siyah,XL,6,11.958506794455744
2024-10-13,Siyah,XL,16,11.910901843654452
2024-10-14,Siyah,XL,19,8.083935560430774
2024-10-15,Siyah,XL,2,9.79565982909263
2024-10-16,Siyah,XL,10,8.732887275501378
2024-10-17,Siyah,XL,9,8.001979573841371
2024-10-18,Siyah,XL,2,8.907930131964127
2024-10-19,Siyah,XL,13,11.95713279842432
2024-10-20,Siyah,XL,10,11.909527847637923
2024-10-21,Siyah,XL,5,8.082561564402528
2024-10-22,Siyah,XL,4,9.794285833066423
2024-10-23,Siyah,XL,14,8.731513279471308
2024-10-24,Siyah,XL,6,8.000605577812745
2024-10-25,Siyah,XL,9,8.906556135935743
2024-10-26,Siyah,XL,17,11.955758802402356
2024-10-27,Siyah,XL,0,11.908153851609635
2024-10-28,Siyah,XL,7,8.081187568375782
2024-10-29,Siyah,XL,8,9.792911837040215
2024-10-30,Siyah,XL,10,8.730139283446965
2024-10-31,Siyah,XL,12,7.9992315817878765
2024-11-01,Siyah,XL,10,8.905182139912425
2024-11-02,Siyah,XL,12,11.954384806380391
2024-11-03,Siyah,XL,31,11.906779855577888
2024-11-04,Siyah,XL,4,8.07981357234754
2024-11-05,Siyah,XL,14,9.791537841009777
2024-11-06,Siyah,XL,0,9.473434920400187
2024-11-07,Siyah,XL,8,8.742527218742547
2024-11-08,Siyah,XL,22,9.648477776858805
2024-11-09,Siyah,XL,4,12.697680443336989
2024-11-10,Siyah,XL,9,12.390559276044701
2024-11-11,Siyah,XL,7,8.563592992816243
2024-11-12,Siyah,XL,0,10.275317261474457
2024-11-13,Siyah,XL,3,9.212544707878473
2024-11-14,Siyah,XL,4,8.481637006226677
2024-11-15,Siyah,XL,9,9.387587564343837
2024-11-16,Siyah,XL,11,11.951636814324447
2024-11-17,Siyah,XL,11,11.904031863521311
2024-11-18,Siyah,XL,9,9.081251429771292
2024-11-19,Siyah,XL,0,10.792975698432304
2024-11-20,Siyah,XL,13,9.730203144834558
2024-11-21,Siyah,XL,14,8.999295443176946
2024-11-22,Siyah,XL,12,9.905246001303814
2024-11-23,Siyah,XL,14,11.950262818293023
2024-11-24,Siyah,XL,19,11.902657867489566
2024-11-25,Siyah,XL,2,8.07569158426811
2024-11-26,Siyah,XL,14,9.787415852931156
2024-11-27,Siyah,XL,11,8.724643299334605
2024-11-28,Siyah,XL,0,7.993735597677783
2024-11-29,Siyah,XL,13,8.899686155805554
2024-11-30,Siyah,XL,11,11.94888882227106
2024-12-01,Siyah,XL,7,11.901283871461278
2024-12-02,Siyah,XL,5,8.074317588245165
2024-12-03,Siyah,XL,6,9.786041856904951
2024-12-04,Siyah,XL,8,8.72326930331026
2024-12-05,Siyah,XL,6,7.992361601648513
2024-12-06,Siyah,XL,8,8.898312159777172
2024-12-07,Siyah,XL,6,11.947514826244364
2024-12-08,Siyah,XL,10,11.899909875441292
2024-12-09,Siyah,XL,12,8.07294359221842
2024-12-10,Siyah,XL,3,9.784667860878743
2024-12-11,Siyah,XL,0,8.72189530728019
2024-12-12,Siyah,XL,8,7.990987605624291
2024-12-13,Siyah,XL,4,8.896938163740257
2024-12-14,Siyah,XL,14,11.946140830217669
2024-12-15,Siyah,XL,8,11.89853587941646
2024-12-16,Siyah,XL,16,8.071569596188677
2024-12-17,Siyah,XL,4,9.783293864853293
2024-12-18,Siyah,XL,7,8.720521311252986
2024-12-19,Siyah,XL,2,8.474767026091712
2024-12-20,Siyah,XL,17,9.380717584203518
2024-12-21,Siyah,XL,11,12.429920250682622
2024-12-22,Siyah,XL,5,12.382315299879815
2024-12-23,Siyah,XL,8,8.55534901665358
2024-12-24,Siyah,XL,6,10.267073285313744
2024-12-25,Siyah,XL,6,8.719147315225777
2024-12-26,Siyah,XL,12,7.988239613567044
2024-12-27,Siyah,XL,5,8.89419017169362
2024-12-28,Siyah,XL,7,11.943392838169009
2024-12-29,Siyah,XL,6,11.895787887371641
2024-12-30,Siyah,XL,6,8.068821604135186
2024-12-31,Siyah,XL,17,9.780545872796646
